param N_value := 13;
param D_max := 1;
param W_max := 1;
param H_max := 6.264399383800862;
param: D W H := 
1 0.41647784090069095 0.2330282753255255 0.26833475530987017
2 0.42660525762084345 0.5277348717352122 0.6673546401283952
3 0.5970762565572099 0.4776752458463386 0.6774672436636622
4 0.8771507373803988 0.9751318712102529 0.4539384780332898
5 0.8152109051914592 0.07700226829664314 0.1637422459268364
6 0.21424555865230288 0.7991306205253318 0.8530719784201333
7 0.258251123117594 0.81815472072975 0.10925047614983974
8 0.8678730954238538 0.8553524746926998 0.17083851216642043
9 0.474121737693183 0.5368907678574935 0.3551354310687478
10 0.08288609113870016 0.2857833192130056 0.4581589471654911
11 0.6947687443417415 0.43515294712818653 0.17330360915937992
12 0.7793840356953128 0.8136661875712966 0.9426531315857007
13 0.8056621491039214 0.9350782069512963 0.9711499350230964;
